Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-2428928,"IRS-related events triggered by IGF1R",2,69,0.004751411651287701,0.6198660291972042,0.6653249294638341,1,12,8.937881722031879E-4,9606,Homo sapiens,"FLG","","R-HSA-109699"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",13,453,0.031194050406280125,0.6200178960352516,0.6653249294638341,79,448,0.03336809176225235,9606,Homo sapiens,"FLG;PSMA6;SMAD4;SMAD3;ERBB3;MYC;CD28;IQGAP1;JAK2;FOXO1","","R-HSA-6802919;R-HSA-9656211;R-HSA-6802918;R-HSA-2023455;R-HSA-9670418;R-HSA-9656209;R-HSA-9670417;R-HSA-9670416;R-HSA-6802916;R-HSA-9656215;R-HSA-6802914;R-HSA-9656214;R-HSA-2023451;R-HSA-6802912;R-HSA-9656212;R-HSA-6802927;R-HSA-6802926;R-HSA-5655263;R-HSA-9670426;R-HSA-6802925;R-HSA-9664664;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-3311014;R-HSA-9664646;R-HSA-6802943;R-HSA-2220985;R-HSA-6802942;R-HSA-6802941;R-HSA-5655240;R-HSA-9670413;R-HSA-9670412;R-HSA-9664567;R-HSA-9664950;R-HSA-3315483;R-HSA-4396393;R-HSA-5655290;R-HSA-2400009;R-HSA-9665699;R-HSA-9665697;R-HSA-5655269;R-HSA-5655266;R-HSA-9665701;R-HSA-9665700;R-HSA-6802911;R-HSA-5655278;R-HSA-2023462;R-HSA-6802910;R-HSA-9665705;R-HSA-2023460;R-HSA-9665709;R-HSA-2023456;R-HSA-9664976;R-HSA-9664983;R-HSA-6803234;R-HSA-6803233;R-HSA-5654544;R-HSA-5654545;R-HSA-5655326;R-HSA-8853325;R-HSA-9664991;R-HSA-8853322;R-HSA-5387392;R-HSA-2399992;R-HSA-9664588;R-HSA-1839100;R-HSA-1839098;R-HSA-1839094;R-HSA-1982066;R-HSA-1982065;R-HSA-3304394;R-HSA-6803230;R-HSA-3656523;R-HSA-6803227"
R-HSA-5357769,"Caspase activation via extrinsic apoptotic signalling pathway",1,32,0.0022035532295827023,0.6219917354942004,0.6653249294638341,4,17,0.0012661999106211828,9606,Homo sapiens,"FASLG","","R-HSA-139952;R-HSA-3465459;R-HSA-73945;R-HSA-3465448"
R-HSA-8939236,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",3,106,0.0072992700729927005,0.6249682970078051,0.6653249294638341,11,15,0.0011172352152539848,9606,Homo sapiens,"PSMA6;H4C3;RUNX1","","R-HSA-8956568;R-HSA-8956649;R-HSA-8956586;R-HSA-8865491;R-HSA-8956652;R-HSA-8865505;R-HSA-8956639;R-HSA-8956608;R-HSA-8957265;R-HSA-8865498;R-HSA-8865482"
R-HSA-168138,"Toll Like Receptor 9 (TLR9) Cascade",3,106,0.0072992700729927005,0.6249682970078051,0.6653249294638341,10,68,0.005064799642484731,9606,Homo sapiens,"NFKBIA;REL;NFKB1","","R-HSA-5684261;R-HSA-168166;R-HSA-451634;R-HSA-5684275;R-HSA-5684273;R-HSA-9630923;R-HSA-5684250;R-HSA-5684267;R-HSA-168140;R-HSA-5684248"
R-HSA-9707616,"Heme signaling",2,70,0.004820272689712161,0.6276497558465183,0.6653249294638341,4,25,0.0018620586920899747,9606,Homo sapiens,"RAI1;RORA","","R-HSA-400342;R-HSA-1368119;R-HSA-1368065;R-HSA-549475"
R-HSA-196071,"Metabolism of steroid hormones",2,70,0.004820272689712161,0.6276497558465183,0.6653249294638341,2,40,0.0029792939073439596,9606,Homo sapiens,"STARD6;HSD17B1","","R-HSA-804969;R-HSA-196126"
R-HSA-373755,"Semaphorin interactions",2,70,0.004820272689712161,0.6276497558465183,0.6653249294638341,2,41,0.0030537762550275583,9606,Homo sapiens,"PTPRC;PLXNC1","","R-HSA-373746;R-HSA-434989"
R-HSA-937061,"TRIF(TICAM1)-mediated TLR4 signaling ",3,107,0.00736813111141716,0.6312457098174222,0.6653249294638341,10,58,0.004319976165648741,9606,Homo sapiens,"NFKBIA;REL;NFKB1","","R-HSA-5684261;R-HSA-168166;R-HSA-451634;R-HSA-5684275;R-HSA-5684273;R-HSA-9630923;R-HSA-5684250;R-HSA-5684267;R-HSA-168140;R-HSA-5684248"
R-HSA-166166,"MyD88-independent TLR4 cascade ",3,107,0.00736813111141716,0.6312457098174222,0.6653249294638341,10,60,0.004468940861015939,9606,Homo sapiens,"NFKBIA;REL;NFKB1","","R-HSA-5684261;R-HSA-168166;R-HSA-451634;R-HSA-5684275;R-HSA-5684273;R-HSA-9630923;R-HSA-5684250;R-HSA-5684267;R-HSA-168140;R-HSA-5684248"
R-HSA-73863,"RNA Polymerase I Transcription Termination",1,33,0.0022724142680071615,0.6333234126006708,0.6653249294638341,2,4,2.9792939073439596E-4,9606,Homo sapiens,"CAVIN1","","R-HSA-74993;R-HSA-74992"
R-HSA-9018679,"Biosynthesis of EPA-derived SPMs",1,33,0.0022724142680071615,0.6333234126006708,0.6653249294638341,2,17,0.0012661999106211828,9606,Homo sapiens,"ALOX15","","R-HSA-9018907;R-HSA-9020610"
R-HSA-425410,"Metal ion SLC transporters",1,33,0.0022724142680071615,0.6333234126006708,0.6653249294638341,1,20,0.0014896469536719798,9606,Homo sapiens,"SLC39A8","","R-HSA-442387"
R-HSA-6790901,"rRNA modification in the nucleus and cytosol",2,71,0.00488913372813662,0.6353092449545819,0.6653249294638341,2,8,5.958587814687919E-4,9606,Homo sapiens,"WDR36;SIK1","","R-HSA-6790907;R-HSA-6790906"
R-HSA-2428924,"IGF1R signaling cascade",2,72,0.00495799476656108,0.6428449470820836,0.6653249294638341,1,17,0.0012661999106211828,9606,Homo sapiens,"FLG","","R-HSA-109699"
R-HSA-74751,"Insulin receptor signalling cascade",2,72,0.00495799476656108,0.6428449470820836,0.6653249294638341,1,25,0.0018620586920899747,9606,Homo sapiens,"FLG","","R-HSA-109699"
R-HSA-381340,"Transcriptional regulation of white adipocyte differentiation",3,109,0.007505853188266079,0.6435813869398486,0.6653249294638341,2,18,0.0013406822583047818,9606,Homo sapiens,"KLF5;NFKB1","","R-HSA-381377;R-HSA-381283"
R-HSA-193704,"p75 NTR receptor-mediated signalling",3,109,0.007505853188266079,0.6435813869398486,0.6653249294638341,5,50,0.0037241173841799495,9606,Homo sapiens,"NFKBIA;NFKB1;FGD2","","R-HSA-209536;R-HSA-193700;R-HSA-193691;R-HSA-193705;R-HSA-205039"
R-HSA-171306,"Packaging Of Telomere Ends",1,34,0.002341275306431621,0.6443161435064159,0.6653249294638341,2,2,1.4896469536719798E-4,9606,Homo sapiens,"H4C3","","R-HSA-181450;R-HSA-176700"
R-HSA-171319,"Telomere Extension By Telomerase",1,34,0.002341275306431621,0.6443161435064159,0.6653249294638341,6,10,7.448234768359899E-4,9606,Homo sapiens,"RTEL1","","R-HSA-163090;R-HSA-163120;R-HSA-163099;R-HSA-163096;R-HSA-164617;R-HSA-164620"
R-HSA-73728,"RNA Polymerase I Promoter Opening",1,34,0.002341275306431621,0.6443161435064159,0.6653249294638341,1,2,1.4896469536719798E-4,9606,Homo sapiens,"H4C3","","R-HSA-73718"
R-HSA-6802952,"Signaling by BRAF and RAF fusions",2,73,0.005026855804985539,0.6502573968710248,0.6653249294638341,5,5,3.7241173841799495E-4,9606,Homo sapiens,"IQGAP1;JAK2","","R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802927"
R-HSA-2404192,"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)",2,73,0.005026855804985539,0.6502573968710248,0.6653249294638341,1,19,0.0014151646059883808,9606,Homo sapiens,"FLG","","R-HSA-109699"
R-HSA-3108232,"SUMO E3 ligases SUMOylate target proteins",5,183,0.012601570031676078,0.6528544409454801,0.6653249294638341,7,131,0.009757187546551468,9606,Homo sapiens,"NFKBIA;DNMT3A;REL;RORA;H4C3","","R-HSA-4570485;R-HSA-4719436;R-HSA-4656914;R-HSA-4570496;R-HSA-4655440;R-HSA-4719413;R-HSA-4755479"
R-HSA-9006335,"Signaling by Erythropoietin",1,35,0.0024101363448560805,0.6549800442107967,0.6653249294638341,24,24,0.0017875763444063757,9606,Homo sapiens,"JAK2","","R-HSA-9027273;R-HSA-9027272;R-HSA-9027275;R-HSA-9012651;R-HSA-9012650;R-HSA-9027274;R-HSA-9027373;R-HSA-9012654;R-HSA-9027425;R-HSA-9029155;R-HSA-9029158;R-HSA-9021627;R-HSA-9029149;R-HSA-9006332;R-HSA-9029151;R-HSA-9032478;R-HSA-9029150;R-HSA-9027281;R-HSA-9012657;R-HSA-9027280;R-HSA-9006323;R-HSA-9024723;R-HSA-9006325;R-HSA-9024726"
R-HSA-9013424,"RHOV GTPase cycle",1,35,0.0024101363448560805,0.6549800442107967,0.6653249294638341,1,2,1.4896469536719798E-4,9606,Homo sapiens,"IQGAP1","","R-HSA-9018794"
R-HSA-9664565,"Signaling by ERBB2 KD Mutants",1,35,0.0024101363448560805,0.6549800442107967,0.6653249294638341,8,17,0.0012661999106211828,9606,Homo sapiens,"ERBB3","","R-HSA-9664976;R-HSA-9664983;R-HSA-9664567;R-HSA-9664950;R-HSA-9664646;R-HSA-9664664;R-HSA-9664991;R-HSA-9664588"
R-HSA-5656169,"Termination of translesion DNA synthesis",1,35,0.0024101363448560805,0.6549800442107967,0.6653249294638341,4,9,6.703411291523909E-4,9606,Homo sapiens,"POLI","","R-HSA-5653766;R-HSA-5653756;R-HSA-5653770;R-HSA-5653754"
R-HSA-210745,"Regulation of gene expression in beta cells",1,35,0.0024101363448560805,0.6549800442107967,0.6653249294638341,3,12,8.937881722031879E-4,9606,Homo sapiens,"FOXO1","","R-HSA-211178;R-HSA-211272;R-HSA-211164"
R-HSA-392154,"Nitric oxide stimulates guanylate cyclase",1,35,0.0024101363448560805,0.6549800442107967,0.6653249294638341,1,7,5.213764337851929E-4,9606,Homo sapiens,"NOS3","","R-HSA-418436"
R-HSA-418360,"Platelet calcium homeostasis",1,35,0.0024101363448560805,0.6549800442107967,0.6653249294638341,1,8,5.958587814687919E-4,9606,Homo sapiens,"ITPR3","","R-HSA-139854"
R-HSA-9018683,"Biosynthesis of DPA-derived SPMs",1,35,0.0024101363448560805,0.6549800442107967,0.6653249294638341,2,21,0.0015641293013555788,9606,Homo sapiens,"ALOX15","","R-HSA-9025152;R-HSA-9026003"
R-HSA-199220,"Vitamin B5 (pantothenate) metabolism",1,35,0.0024101363448560805,0.6549800442107967,0.6653249294638341,1,12,8.937881722031879E-4,9606,Homo sapiens,"PPCDC","","R-HSA-196840"
R-HSA-5693606,"DNA Double Strand Break Response",2,75,0.005164577881834458,0.664715066197314,0.6653249294638341,29,48,0.0035751526888127515,9606,Homo sapiens,"EYA2;H4C3","","R-HSA-5683735;R-HSA-5682967;R-HSA-69891;R-HSA-5682965;R-HSA-5683986;R-HSA-5682588;R-HSA-5682586;R-HSA-5683930;R-HSA-5683801;R-HSA-5682629;R-HSA-5683077;R-HSA-5693583;R-HSA-5683405;R-HSA-5682992;R-HSA-5693566;R-HSA-5683967;R-HSA-5683964;R-HSA-5683384;R-HSA-5683385;R-HSA-5682598;R-HSA-5682983;R-HSA-5693602;R-HSA-5693536;R-HSA-5683425;R-HSA-5682607;R-HSA-5682863;R-HSA-5693551;R-HSA-5693549;R-HSA-5682858"
R-HSA-1250196,"SHC1 events in ERBB2 signaling",1,36,0.00247899738328054,0.6653249294638341,0.6653249294638341,4,6,4.4689408610159393E-4,9606,Homo sapiens,"ERBB3","","R-HSA-1250195;R-HSA-1250486;R-HSA-1963578;R-HSA-1250463"
R-HSA-9013420,"RHOU GTPase cycle",1,36,0.00247899738328054,0.6653249294638341,0.6653249294638341,1,2,1.4896469536719798E-4,9606,Homo sapiens,"IQGAP1","","R-HSA-9018766"
R-HSA-8863795,"Downregulation of ERBB2 signaling",1,36,0.00247899738328054,0.6653249294638341,0.6653249294638341,6,14,0.0010427528675703858,9606,Homo sapiens,"ERBB3","","R-HSA-1358790;R-HSA-1358801;R-HSA-1963563;R-HSA-1358798;R-HSA-8863804;R-HSA-1358792"
R-HSA-1227990,"Signaling by ERBB2 in Cancer",1,36,0.00247899738328054,0.6653249294638341,0.6653249294638341,14,62,0.004617905556383137,9606,Homo sapiens,"ERBB3","","R-HSA-9664976;R-HSA-9664983;R-HSA-9664567;R-HSA-9664950;R-HSA-9664664;R-HSA-9664991;R-HSA-9665699;R-HSA-9665697;R-HSA-9664646;R-HSA-9665701;R-HSA-9665700;R-HSA-9665705;R-HSA-9665709;R-HSA-9664588"
R-HSA-549127,"Organic cation transport",1,36,0.00247899738328054,0.6653249294638341,0.6653249294638341,1,9,6.703411291523909E-4,9606,Homo sapiens,"RUNX1","","R-HSA-549241"
R-HSA-2206281,"Mucopolysaccharidoses",1,36,0.00247899738328054,0.6653249294638341,0.6653249294638341,2,22,0.0016386116490391778,9606,Homo sapiens,"GLB1","","R-HSA-9036061;R-HSA-2265534"
R-HSA-162710,"Synthesis of glycosylphosphatidylinositol (GPI)",1,36,0.00247899738328054,0.6653249294638341,0.6653249294638341,1,11,8.193058245195889E-4,9606,Homo sapiens,"PIGX","","R-HSA-162830"
R-HSA-936440,"Negative regulators of DDX58/IFIH1 signaling",1,36,0.00247899738328054,0.6653249294638341,0.6653249294638341,1,13,9.682705198867869E-4,9606,Homo sapiens,"TNFAIP3","","R-HSA-937337"
R-HSA-5223345,"Miscellaneous transport and binding events",1,36,0.00247899738328054,0.6653249294638341,0.6653249294638341,1,13,9.682705198867869E-4,9606,Homo sapiens,"ANKH","","R-HSA-5226964"
R-HSA-157118,"Signaling by NOTCH",7,258,0.017766147913510534,0.6681366619156663,0.6681366619156663,10,154,0.011470281543274244,9606,Homo sapiens,"TLE4;PSMA6;SMAD3;MYC;H4C3;RUNX1","","R-HSA-9604642;R-HSA-9604834;R-HSA-4396371;R-HSA-9605414;R-HSA-1912359;R-HSA-9604703;R-HSA-9604719;R-HSA-1980067;R-HSA-9604831;R-HSA-9604829"
R-HSA-162909,"Host Interactions of HIV factors",4,150,0.010329155763668916,0.668261700506918,0.668261700506918,10,54,0.004022046774914345,9606,Homo sapiens,"PSMA6;CD28;HLA-A;CD247","","R-HSA-182243;R-HSA-167633;R-HSA-182279;R-HSA-182263;R-HSA-167637;R-HSA-180603;R-HSA-167630;R-HSA-182286;R-HSA-164943;R-HSA-180573"
R-HSA-203615,"eNOS activation",1,37,0.002547858421704999,0.675360321717523,0.675360321717523,15,20,0.0014896469536719798,9606,Homo sapiens,"NOS3","","R-HSA-202144;R-HSA-203712;R-HSA-1497810;R-HSA-202127;R-HSA-203567;R-HSA-1497784;R-HSA-1497796;R-HSA-202129;R-HSA-202132;R-HSA-203700;R-HSA-203611;R-HSA-202137;R-HSA-202111;R-HSA-202110;R-HSA-203613"
R-HSA-5694530,"Cargo concentration in the ER",1,37,0.002547858421704999,0.675360321717523,0.675360321717523,2,12,8.937881722031879E-4,9606,Homo sapiens,"LMAN2","","R-HSA-5694428;R-HSA-5694522"
R-HSA-1474151,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",1,37,0.002547858421704999,0.675360321717523,0.675360321717523,2,16,0.0011917175629375838,9606,Homo sapiens,"NOS3","","R-HSA-1497796;R-HSA-1497784"
R-HSA-186763,"Downstream signal transduction",1,37,0.002547858421704999,0.675360321717523,0.675360321717523,1,16,0.0011917175629375838,9606,Homo sapiens,"STAT6","","R-HSA-380782"
R-HSA-182971,"EGFR downregulation",1,37,0.002547858421704999,0.675360321717523,0.675360321717523,1,22,0.0016386116490391778,9606,Homo sapiens,"PTPRK","","R-HSA-183036"
R-HSA-2129379,"Molecules associated with elastic fibres",1,38,0.002616719460129459,0.685095459811496,0.685095459811496,2,10,7.448234768359899E-4,9606,Homo sapiens,"ITGB8","","R-HSA-2396029;R-HSA-2395320"
R-HSA-5675482,"Regulation of necroptotic cell death",1,38,0.002616719460129459,0.685095459811496,0.685095459811496,2,18,0.0013406822583047818,9606,Homo sapiens,"FASLG","","R-HSA-3465429;R-HSA-5675456"
R-HSA-1538133,"G0 and Early G1",1,38,0.002616719460129459,0.685095459811496,0.685095459811496,1,27,0.0020110233874571725,9606,Homo sapiens,"MYC","","R-HSA-188345"
R-HSA-8936459,"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",2,78,0.005371160997107836,0.685494797662295,0.685494797662295,33,33,0.0024579174735587664,9606,Homo sapiens,"H4C3;RUNX1","","R-HSA-8936584;R-HSA-8937097;R-HSA-8937037;R-HSA-8934735;R-HSA-8938176;R-HSA-8938328;R-HSA-8937113;R-HSA-8938201;R-HSA-8937050;R-HSA-8936989;R-HSA-8937118;R-HSA-8936979;R-HSA-8934742;R-HSA-8936599;R-HSA-8938199;R-HSA-8936616;R-HSA-8936621;R-HSA-8938158;R-HSA-8936608;R-HSA-8936481;R-HSA-8938338;R-HSA-8936995;R-HSA-8938022;R-HSA-8938150;R-HSA-8937016;R-HSA-8935740;R-HSA-8937022;R-HSA-8938174;R-HSA-8935730;R-HSA-8938034;R-HSA-8935731;R-HSA-8936628;R-HSA-8935732"
R-HSA-8980692,"RHOA GTPase cycle",4,154,0.010604599917366755,0.6880411932196699,0.6880411932196699,1,6,4.4689408610159393E-4,9606,Homo sapiens,"DIAPH1;CAVIN1;IQGAP1","","R-HSA-9013009"
R-HSA-2990846,"SUMOylation",5,192,0.013221319377496212,0.6933524126039949,0.6933524126039949,7,140,0.010427528675703858,9606,Homo sapiens,"NFKBIA;DNMT3A;REL;RORA;H4C3","","R-HSA-4570485;R-HSA-4719436;R-HSA-4656914;R-HSA-4570496;R-HSA-4655440;R-HSA-4719413;R-HSA-4755479"
R-HSA-5685938,"HDR through Single Strand Annealing (SSA)",1,39,0.002685580498553918,0.6945393074014182,0.6945393074014182,4,6,4.4689408610159393E-4,9606,Homo sapiens,"RMI2","","R-HSA-5686642;R-HSA-5686657;R-HSA-5693564;R-HSA-5693580"
R-HSA-389356,"CD28 co-stimulation",1,39,0.002685580498553918,0.6945393074014182,0.6945393074014182,11,19,0.0014151646059883808,9606,Homo sapiens,"CD28","","R-HSA-389381;R-HSA-389348;R-HSA-389158;R-HSA-389350;R-HSA-388832;R-HSA-388831;R-HSA-388814;R-HSA-388808;R-HSA-389352;R-HSA-388811;R-HSA-389354"
R-HSA-110330,"Recognition and association of DNA glycosylase with site containing an affected purine",1,39,0.002685580498553918,0.6945393074014182,0.6945393074014182,2,10,7.448234768359899E-4,9606,Homo sapiens,"H4C3","","R-HSA-9629195;R-HSA-9629373"
R-HSA-390471,"Association of TriC/CCT with target proteins during biosynthesis",1,40,0.002754441536978378,0.703700561137218,0.703700561137218,1,2,1.4896469536719798E-4,9606,Homo sapiens,"SIK1","","R-HSA-390470"
R-HSA-114508,"Effects of PIP2 hydrolysis",1,40,0.002754441536978378,0.703700561137218,0.703700561137218,2,9,6.703411291523909E-4,9606,Homo sapiens,"ITPR3","","R-HSA-139941;R-HSA-139854"
R-HSA-1461957,"Beta defensins",1,40,0.002754441536978378,0.703700561137218,0.703700561137218,1,5,3.7241173841799495E-4,9606,Homo sapiens,"TLR1","","R-HSA-1974676"
R-HSA-8868766,"rRNA processing in the mitochondrion",1,40,0.002754441536978378,0.703700561137218,0.703700561137218,1,6,4.4689408610159393E-4,9606,Homo sapiens,"TRMT10C","","R-HSA-6785722"
R-HSA-4090294,"SUMOylation of intracellular receptors",1,40,0.002754441536978378,0.703700561137218,0.703700561137218,2,25,0.0018620586920899747,9606,Homo sapiens,"RORA","","R-HSA-4719436;R-HSA-4719413"
R-HSA-168638,"NOD1/2 Signaling Pathway",1,40,0.002754441536978378,0.703700561137218,0.703700561137218,1,18,0.0013406822583047818,9606,Homo sapiens,"TNFAIP3","","R-HSA-688136"
R-HSA-69473,"G2/M DNA damage checkpoint",2,81,0.0055777441123812145,0.7052077508824981,0.7052077508824981,3,12,8.937881722031879E-4,9606,Homo sapiens,"RMI2;H4C3","","R-HSA-5683735;R-HSA-69891;R-HSA-6799332"
R-HSA-202131,"Metabolism of nitric oxide: NOS3 activation and regulation",1,41,0.002823302575402837,0.7125876585990452,0.7125876585990452,21,26,0.0019365410397735737,9606,Homo sapiens,"NOS3","","R-HSA-203553;R-HSA-203680;R-HSA-202144;R-HSA-203712;R-HSA-1497810;R-HSA-203716;R-HSA-203625;R-HSA-202127;R-HSA-203567;R-HSA-203662;R-HSA-1497784;R-HSA-203565;R-HSA-1497796;R-HSA-202129;R-HSA-202132;R-HSA-203700;R-HSA-203611;R-HSA-202137;R-HSA-202111;R-HSA-202110;R-HSA-203613"
R-HSA-5673000,"RAF activation",1,41,0.002823302575402837,0.7125876585990452,0.7125876585990452,1,12,8.937881722031879E-4,9606,Homo sapiens,"JAK2","","R-HSA-5672969"
R-HSA-3301854,"Nuclear Pore Complex (NPC) Disassembly",1,42,0.0028921636138272964,0.7212087859976486,0.7212087859976486,1,2,1.4896469536719798E-4,9606,Homo sapiens,"NEK6","","R-HSA-2990880"
R-HSA-2559585,"Oncogene Induced Senescence",1,42,0.0028921636138272964,0.7212087859976486,0.7212087859976486,3,19,0.0014151646059883808,9606,Homo sapiens,"ETS1","","R-HSA-3200023;R-HSA-3209098;R-HSA-3132737"
R-HSA-187687,"Signalling to ERKs",1,42,0.0028921636138272964,0.7212087859976486,0.7212087859976486,3,32,0.0023834351258751676,9606,Homo sapiens,"RIT1","","R-HSA-187698;R-HSA-187746;R-HSA-187697"
R-HSA-110328,"Recognition and association of DNA glycosylase with site containing an affected pyrimidine",1,42,0.0028921636138272964,0.7212087859976486,0.7212087859976486,1,21,0.0015641293013555788,9606,Homo sapiens,"H4C3","","R-HSA-9629372"
R-HSA-9020591,"Interleukin-12 signaling",2,84,0.005784327227654593,0.7238816925763016,0.7238816925763016,10,56,0.004171011470281543,9606,Homo sapiens,"JAK2;JAK1","","R-HSA-447252;R-HSA-8950063;R-HSA-8950448;R-HSA-8950128;R-HSA-8950354;R-HSA-447226;R-HSA-8981093;R-HSA-8950757;R-HSA-8952807;R-HSA-8950423"
R-HSA-9013148,"CDC42 GTPase cycle",4,163,0.011224349263186889,0.7294515971606643,0.7294515971606643,3,6,4.4689408610159393E-4,9606,Homo sapiens,"IQGAP1;ARHGAP27;FGD2","","R-HSA-9013161;R-HSA-9013157;R-HSA-9013159"
R-HSA-8853659,"RET signaling",1,43,0.002961024652251756,0.7295718856466075,0.7295718856466075,20,24,0.0017875763444063757,9606,Homo sapiens,"GFRA3","","R-HSA-8853734;R-HSA-8854981;R-HSA-8855747;R-HSA-8853762;R-HSA-8853793;R-HSA-8855617;R-HSA-8853792;R-HSA-8853774;R-HSA-8855564;R-HSA-8855915;R-HSA-8853737;R-HSA-8853800;R-HSA-8855508;R-HSA-8854899;R-HSA-8854897;R-HSA-8853745;R-HSA-8854908;R-HSA-8853755;R-HSA-8853753;R-HSA-8854905"
R-HSA-114604,"GPVI-mediated activation cascade",1,43,0.002961024652251756,0.7295718856466075,0.7295718856466075,5,25,0.0018620586920899747,9606,Homo sapiens,"FCER1G","","R-HSA-139842;R-HSA-453200;R-HSA-437118;R-HSA-114600;R-HSA-453183"
R-HSA-8941326,"RUNX2 regulates bone development",1,43,0.002961024652251756,0.7295718856466075,0.7295718856466075,3,32,0.0023834351258751676,9606,Homo sapiens,"SMAD4","","R-HSA-8878023;R-HSA-8877941;R-HSA-8878013"
R-HSA-383280,"Nuclear Receptor transcription pathway",2,86,0.005922049304503512,0.735768969145526,0.735768969145526,2,2,1.4896469536719798E-4,9606,Homo sapiens,"RORC;RORA","","R-HSA-382096;R-HSA-376419"
R-HSA-1660662,"Glycosphingolipid metabolism",2,86,0.005922049304503512,0.735768969145526,0.735768969145526,3,32,0.0023834351258751676,9606,Homo sapiens,"GLB1","","R-HSA-1605624;R-HSA-1606312;R-HSA-1605724"
R-HSA-6802948,"Signaling by high-kinase activity BRAF mutants",1,44,0.0030298856906762154,0.7376846632127165,0.7376846632127165,4,6,4.4689408610159393E-4,9606,Homo sapiens,"IQGAP1","","R-HSA-6802912;R-HSA-6802911;R-HSA-6802910;R-HSA-6803227"
R-HSA-5218920,"VEGFR2 mediated vascular permeability",1,44,0.0030298856906762154,0.7376846632127165,0.7376846632127165,7,15,0.0011172352152539848,9606,Homo sapiens,"NOS3","","R-HSA-202129;R-HSA-202144;R-HSA-202137;R-HSA-202111;R-HSA-202127;R-HSA-202110;R-HSA-1497784"
R-HSA-5609975,"Diseases associated with glycosylation precursor biosynthesis",1,44,0.0030298856906762154,0.7376846632127165,0.7376846632127165,1,16,0.0011917175629375838,9606,Homo sapiens,"GLB1","","R-HSA-4341669"
R-HSA-8948216,"Collagen chain trimerization",1,44,0.0030298856906762154,0.7376846632127165,0.7376846632127165,1,28,0.0020855057351407717,9606,Homo sapiens,"COL15A1","","R-HSA-8944216"
R-HSA-6785470,"tRNA processing in the mitochondrion",1,45,0.0030987467291006747,0.7455545947515285,0.7455545947515285,2,3,2.2344704305079697E-4,9606,Homo sapiens,"TRMT10C","","R-HSA-6786854;R-HSA-6785722"
R-HSA-427359,"SIRT1 negatively regulates rRNA expression",1,45,0.0030987467291006747,0.7455545947515285,0.7455545947515285,3,5,3.7241173841799495E-4,9606,Homo sapiens,"H4C3","","R-HSA-427527;R-HSA-427514;R-HSA-427528"
R-HSA-110331,"Cleavage of the damaged purine",1,45,0.0030987467291006747,0.7455545947515285,0.7455545947515285,2,9,6.703411291523909E-4,9606,Homo sapiens,"H4C3","","R-HSA-9629216;R-HSA-9629483"
R-HSA-452723,"Transcriptional regulation of pluripotent stem cells",1,45,0.0030987467291006747,0.7455545947515285,0.7455545947515285,4,35,0.0026068821689259644,9606,Homo sapiens,"SMAD4","","R-HSA-452838;R-HSA-1112609;R-HSA-480204;R-HSA-452392"
R-HSA-69202,"Cyclin E associated events during G1/S transition ",2,88,0.006059771381352431,0.7472180344109205,0.7472180344109205,3,20,0.0014896469536719798,9606,Homo sapiens,"PSMA6;MYC","","R-HSA-187574;R-HSA-8932400;R-HSA-188345"
R-HSA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",2,88,0.006059771381352431,0.7472180344109205,0.7472180344109205,1,33,0.0024579174735587664,9606,Homo sapiens,"GLB1","","R-HSA-2090079"
R-HSA-73864,"RNA Polymerase I Transcription",2,89,0.0061286324197768905,0.752781422153298,0.752781422153298,4,14,0.0010427528675703858,9606,Homo sapiens,"CAVIN1;H4C3","","R-HSA-74993;R-HSA-74992;R-HSA-73718;R-HSA-74986"
R-HSA-1912408,"Pre-NOTCH Transcription and Translation",2,89,0.0061286324197768905,0.752781422153298,0.752781422153298,5,28,0.0020855057351407717,9606,Homo sapiens,"H4C3;RUNX1","","R-HSA-9604834;R-HSA-9604703;R-HSA-9604719;R-HSA-9604831;R-HSA-9604829"
R-HSA-9035034,"RHOF GTPase cycle",1,46,0.0031676077675251344,0.7531889335339872,0.7531889335339872,1,3,2.2344704305079697E-4,9606,Homo sapiens,"DIAPH1","","R-HSA-9693125"
R-HSA-73927,"Depurination",1,46,0.0031676077675251344,0.7531889335339872,0.7531889335339872,4,19,0.0014151646059883808,9606,Homo sapiens,"H4C3","","R-HSA-9629216;R-HSA-9629483;R-HSA-9629195;R-HSA-9629373"
R-HSA-1566948,"Elastic fibre formation",1,46,0.0031676077675251344,0.7531889335339872,0.7531889335339872,2,17,0.0012661999106211828,9606,Homo sapiens,"ITGB8","","R-HSA-2396029;R-HSA-2395320"
